artist_id,album_id,album_name,release_date,total_tracks,album_type
1bqaQBqbqbEXPxLF0v6AAH,09whVvGv8Y4owFinwdmQZG,Music From Two Basses,1971-05-01,7,album
1bqaQBqbqbEXPxLF0v6AAH,3As0pVP3oF3RMEp9FILqQj,A.R.C.,1971-04-15,6,album
1bqaQBqbqbEXPxLF0v6AAH,6pIJ9h08PxIgpbCMm8ewuQ,Life Goes On,2024-10-25,3,single
1bqaQBqbqbEXPxLF0v6AAH,1fgpiECuI1wLKoWal4LViS,Hideland,2024-10-11,2,single
1bqaQBqbqbEXPxLF0v6AAH,4JQlMc2S92oia3nGxWETMz,Tranxit,2024-09-27,1,single
1bqaQBqbqbEXPxLF0v6AAH,19kpemSR9JUxkJgGCc7yzi,All of You,2024-05-31,3,single
1bqaQBqbqbEXPxLF0v6AAH,02hp2VQoQ1pnx32lofnnWl,Acoma,2024-05-10,3,single
1bqaQBqbqbEXPxLF0v6AAH,0aHc8gdXMjg4gHnIM01lKS,Dedicated To You,2024-02-16,3,single
1bqaQBqbqbEXPxLF0v6AAH,22bEax7NxizEjNDhikrJRB,Milagro,2024-01-05,1,single
1bqaQBqbqbEXPxLF0v6AAH,0NBEeHBF5Ht1Ma1GVPsNTs,Gastown (Live Vancouver '91),2023-10-04,4,single
1bqaQBqbqbEXPxLF0v6AAH,7edL3G474PYKDrgGvSeHNp,You Saw Something,2023-05-31,4,single
1bqaQBqbqbEXPxLF0v6AAH,5zki1k06atPEUPPhOQ0eR8,Familiar Stranger,2023-02-05,2,single
1bqaQBqbqbEXPxLF0v6AAH,1DakjOdGC9JwOLL4QCqDkA,Dedicated To You,2022-04-15,1,single
1bqaQBqbqbEXPxLF0v6AAH,5zF1yruiwE8EjT2ASiE6gl,Grave Walker,2021-05-07,3,single
1bqaQBqbqbEXPxLF0v6AAH,6lNn9eiypA0a4boNVT8dtB,Milagro,2021-04-16,1,single
1bqaQBqbqbEXPxLF0v6AAH,7ddbIqaMte3yHaASf0xEsN,Another Land,2021-04-16,2,single
1bqaQBqbqbEXPxLF0v6AAH,2OdNF6RP6KAT6GNEjbxlDY,Mashup,2021-03-26,1,single
1bqaQBqbqbEXPxLF0v6AAH,2q9SIgBwOU7TUKWwwEYKNW,J Bhai,2019-10-04,1,single
1bqaQBqbqbEXPxLF0v6AAH,4uWjkDLlhMsVb0KAlk4lbD,Lucky Seven,2019-09-20,1,single
1bqaQBqbqbEXPxLF0v6AAH,1RaKlRMQcQWUgdhAwSFFJQ,Good Hope,2019-08-09,1,single
1bqaQBqbqbEXPxLF0v6AAH,5skkxcroTNjiZBkXyYAPau,"Tenor - Bass - Percussion T2 (feat. Evan Parker, Craig Taiborn and Ches Smith)",2018-05-04,1,single
1bqaQBqbqbEXPxLF0v6AAH,4DynV2e4596oSA25bGhivc,"Piano - Bass - Percussion T1 (feat. Evan Parker, Craig Taiborn and Ches Smith)",2018-04-27,1,single
1bqaQBqbqbEXPxLF0v6AAH,4tFfvwlyINkI729bqSBeJ1,"Q&A (feat. Evan Parker, Craig Taiborn and Ches Smith)",2018-04-13,1,single
3gkJ7lXtLpE4KauFHpk2vK,45J6tZYZSeJOWRg9qI3Jzw,Ou Phrontis,2024-12-09,7,album
3gkJ7lXtLpE4KauFHpk2vK,7fwHq8O7lU3RLqEB5hE0y2,Hannigan Sings Zorn Volume Two,2024-09-20,4,album
3gkJ7lXtLpE4KauFHpk2vK,4tEyMrCwODRTJdufhX1gNC,The Hermetic Organ Volume 13—Biennale Musica Venezia,2024-09-06,2,album
3gkJ7lXtLpE4KauFHpk2vK,5RsuLitXW5PxLtt2wtHTqf,Lamentations,2024-08-16,4,album
3gkJ7lXtLpE4KauFHpk2vK,0tW8sSSyJZzdFFLhOMzyjk,Hannigan Sings Zorn Volume One (Live),2024-08-16,3,album
3gkJ7lXtLpE4KauFHpk2vK,21VsliJgC3UICCyHlTtt2M,Ballades,2024-08-02,11,album
3gkJ7lXtLpE4KauFHpk2vK,5cTAESqksErSsUm16TblJ5,Her Melodious Lay,2024-06-21,9,album
3gkJ7lXtLpE4KauFHpk2vK,5SoXj4bIw1ZYW4NiAIBlOf,Love Songs Live,2024-05-31,16,album
3gkJ7lXtLpE4KauFHpk2vK,6JQBbCnI2o1RDtPQQ89FsN,THE HERMETIC ORGAN VOLUME 12— THE BOSCH REQUIEM,2024-04-19,2,album
3gkJ7lXtLpE4KauFHpk2vK,7g33iKCDHpYhBxV2NtirBU,THE HERMETIC ORGAN VOLUME 11— FOR TERRY RILEY,2024-01-19,2,album
3gkJ7lXtLpE4KauFHpk2vK,4pV4hfkItX5zsxEorW158r,PARRHESIASTES,2023-11-17,3,album
3gkJ7lXtLpE4KauFHpk2vK,3jPgIQQFaNjzNSJW2mtqrQ,Nothing Is As Real As Nothing,2023-09-15,6,album
3gkJ7lXtLpE4KauFHpk2vK,5gHl4tUGddkR7W4yeZF0DE,Homenaje A Remedios Varo,2023-08-18,9,album
3gkJ7lXtLpE4KauFHpk2vK,32eXt34ggorEybtjYtq9we,Quatrain,2023-07-21,5,album
3gkJ7lXtLpE4KauFHpk2vK,0z9hUeHPJYwBcbqvF06PYe,Full Fathom Five,2023-06-23,7,album
3gkJ7lXtLpE4KauFHpk2vK,2zvFWH8KcB5HRdZuZXUMBo,Memoria,2023-05-19,3,album
3gkJ7lXtLpE4KauFHpk2vK,7l3pCscJmOQGkCklXYCiAb,Multiplicities II: A Repository Of Non-existent Objects,2023-04-21,10,album
3gkJ7lXtLpE4KauFHpk2vK,4uVvPiYQxhC5x8CtFDafCs,444,2023-03-17,8,album
3gkJ7lXtLpE4KauFHpk2vK,4vaPpHrvKHWZpFoAW807XP,The Fourth Way,2023-02-17,6,album
3gkJ7lXtLpE4KauFHpk2vK,7u2Gclc0TnEE2DygCBvYxZ,"New Masada Quartet, Vol. 2",2023-01-20,7,album
3gkJ7lXtLpE4KauFHpk2vK,78bbf09OBNEiAlrU1KI8Fp,John Zorn's Olympiad - Vol. 3 Pops Plays Pops - Eugene Chadbourne Plays The Book Of Heads,2022-12-09,15,album
3gkJ7lXtLpE4KauFHpk2vK,43EbLnKRD1PAH0vuJlL86R,"The Hermetic Organ, Vol. 10 - Bozar, Brussels",2022-11-11,2,album
3gkJ7lXtLpE4KauFHpk2vK,3mOblqbMfy5nlmyF4Hp5xK,Multiplicities: A Repository Of Non-Existent Objects,2022-10-14,10,album
3gkJ7lXtLpE4KauFHpk2vK,28GEkcCFTPmyX0zyMeXLom,Incerto,2022-09-16,11,album
3gkJ7lXtLpE4KauFHpk2vK,1TNCz75U0lGwzNoYqD2qIr,Suite for Piano,2022-07-22,10,album
3gkJ7lXtLpE4KauFHpk2vK,3ImUv4rRtvfX1F3td8dF7r,Spinoza,2022-04-15,2,album
3gkJ7lXtLpE4KauFHpk2vK,6XRK0J8unDrfGpC7H4WfJ8,Perchance To Dream,2022-03-25,7,album
3gkJ7lXtLpE4KauFHpk2vK,2E2ayKZZjUnZH3ZEWjuhuW,The Cleansing,2022-01-21,6,album
3gkJ7lXtLpE4KauFHpk2vK,11AjdOzq7d4lmA9EXkype0,New Masada Quartet,2021-12-17,8,album
3gkJ7lXtLpE4KauFHpk2vK,5s8Pz5TnJX04ysHXkVANB0,A Garden Of Forking Paths,2021-12-10,9,album
3gkJ7lXtLpE4KauFHpk2vK,7EOYFHpoynUXlfMrA7tNjP,The Ninth Circle,2021-11-12,9,album
3gkJ7lXtLpE4KauFHpk2vK,1lwKk4cu76PrpHwhTDBv4z,Meditations On The Tarot,2021-09-17,13,album
3gkJ7lXtLpE4KauFHpk2vK,2ZzQ2sdhuPswf5DETbB2sq,Nostradamus: The Death of Satan,2021-08-21,10,album
3gkJ7lXtLpE4KauFHpk2vK,1R4ny2lfQ6IHKMySqLZfXm,Parables,2021-07-23,11,album
3gkJ7lXtLpE4KauFHpk2vK,4WyT3eR92AktyETXO73fdg,Chaos Magick,2021-04-16,9,album
3gkJ7lXtLpE4KauFHpk2vK,45eRELvkICi7JX3nd2izH0,Teresa de Avilla,2021-03-19,10,album
3gkJ7lXtLpE4KauFHpk2vK,62HFVOFdMDq7cT9IYWY6hd,Heaven and Earth Magick,2021-02-19,6,album
3gkJ7lXtLpE4KauFHpk2vK,5p1FDfzk2XhZStL0jbFDjG,Gnosis: The Inner Light,2021-01-22,9,album
3gkJ7lXtLpE4KauFHpk2vK,7CBp3HGHUP0p5F1SXvDY4h,The Turner Etudes,2020-12-04,18,album
3gkJ7lXtLpE4KauFHpk2vK,0phzW7hMSmgaiRNxVWsnn8,Azoth,2020-11-13,5,album
3gkJ7lXtLpE4KauFHpk2vK,5XFiL892igvkQlF3Kx7ysu,Songs for Petra,2020-08-21,13,album
3gkJ7lXtLpE4KauFHpk2vK,351Wocq7aWNtoehZZLlUsP,Les Maudits,2020-07-24,3,album
3gkJ7lXtLpE4KauFHpk2vK,1UGcqdKHUgV7gyH0k4kY9a,Calculus,2020-05-22,2,album
3gkJ7lXtLpE4KauFHpk2vK,5xrOimbYM9PJ2tNfMOlWCH,Virtue,2020-02-21,12,album
3gkJ7lXtLpE4KauFHpk2vK,4t5GGFsj2Sa9EX5l8e0xFp,Beyond Good and Evil - Simulacrum Live,2020-01-24,9,album
3gkJ7lXtLpE4KauFHpk2vK,77SIEqAUly6CJrO12ey8Jp,"The Book Beri'ah, Vol. 11: Da'at",2019-11-15,13,album
3gkJ7lXtLpE4KauFHpk2vK,5Ocm22eORqUqOSiQ7RjvTS,"The Book Beri'ah, Vol. 10: Malkhut",2019-10-18,12,album
3gkJ7lXtLpE4KauFHpk2vK,3dMaRAtlV3lmsCpAYQmdtv,"The Book Beri'ah, Vol. 9: Yesod",2019-09-20,9,album
3gkJ7lXtLpE4KauFHpk2vK,3piYBmpnR9FjCT0Ba0Ob03,"The Book Beri'ah, Vol. 8: Hod",2019-08-23,9,album
3gkJ7lXtLpE4KauFHpk2vK,4dsFi8qJn2p8IjmAFYjkp5,John Zorn: Encomia,2019-08-23,9,album
61bWkkCyCh1jSBmAKdC7sg,5TDoy8L0syQ3EepzY3hkHb,The Essential Maria Schneider,2019-05-10,5,album
61bWkkCyCh1jSBmAKdC7sg,2qacD1K9vJSAlDC3ul7nyt,Sputnik,2020-07-25,1,single
0Vz0vgVrclNJlHBLrgjklY,0NWzesYQBXWfqpLTg8MUVE,Who Killed AI?,2024-04-12,7,album
0Vz0vgVrclNJlHBLrgjklY,1PjB6iaRaTUUwdwDmzTNFd,Sounds from the Ancestors,2021-08-27,8,album
0Vz0vgVrclNJlHBLrgjklY,0wulP6vNc363qbWjIgDGDq,Do Your Dance!,2016-07-08,9,album
0Vz0vgVrclNJlHBLrgjklY,0kSLQROrrslFsCAchQMjNm,No Parking Tow Away Zone,2014-10-07,9,album
0Vz0vgVrclNJlHBLrgjklY,79HogqAl7FydqNlNZqVz79,Pushing the World Away,2013-09-17,12,album
0Vz0vgVrclNJlHBLrgjklY,3fRsXrkZ6ECIzePuOwA5GA,Seeds from the Underground,2012-04-10,10,album
0Vz0vgVrclNJlHBLrgjklY,58MOs4lGmVm26AZ5vNYXSs,Sketches of MD - Live at the Iridium,2008-09-23,5,album
0Vz0vgVrclNJlHBLrgjklY,6DjQ7TX89X1kwQWKYUp9SR,Beyond the Wall,2006-08-25,9,album
0Vz0vgVrclNJlHBLrgjklY,2jM8VfYsQRSDc55XGxacEU,Standard of Language,2003-03-10,9,album
0Vz0vgVrclNJlHBLrgjklY,4SDgQKBl6zelAx2Vh8whtg,Happy People,2002,11,album
0Vz0vgVrclNJlHBLrgjklY,2fe583A5tlEfS2AUcX8pQt,Simply Said,1999-06-18,11,album
0Vz0vgVrclNJlHBLrgjklY,1iygnpMlnC5R3HtPJ6dIF3,Songbook,1997-05-16,10,album
0Vz0vgVrclNJlHBLrgjklY,6wWTwjZnReqUVUNcX9nKOC,Pursuance: The Music Of John Coltrane,1996-06-25,11,album
0Vz0vgVrclNJlHBLrgjklY,3hbxsG0MNq1k5SblPQ2CJc,Triology,1995-05-04,10,album
0Vz0vgVrclNJlHBLrgjklY,7jZzf8O2iLChXzgpcdtt1z,Black Hope,1992-09-04,12,album
0Vz0vgVrclNJlHBLrgjklY,2w3I2JR1A9YGx8bqtY9UKK,African Exchange Student,1990-09-25,11,album
0Vz0vgVrclNJlHBLrgjklY,5qVCFGihBt0OjNpfI1yKZd,Do Your Dance!,2016-06-17,1,single
0Vz0vgVrclNJlHBLrgjklY,0teVKfBeTnbLY7pyHYxMun,Joe Hen's Waltz,2012,1,single
5ACxPOI9gR3l0cyy2dvkHv,1wq4WlOpndhRd3nhjIFO38,But Who's Gonna Play the Melody?,2024-03-22,15,album
5ACxPOI9gR3l0cyy2dvkHv,1vFLT0IUByItGLbFDb7NXJ,Prime,2023-02-24,8,album
5ACxPOI9gR3l0cyy2dvkHv,2HLVQ7b0y9D1wgRUFslaDq,The Q Sessions,2022-03-04,3,album
5ACxPOI9gR3l0cyy2dvkHv,1RZBIIFd5NYufxARh6yyWy,Live at the Village Vanguard,2021-11-26,7,album
5ACxPOI9gR3l0cyy2dvkHv,6sxsZhMo8LBx3IIcqhtR13,The Movement Revisited: A Musical Portrait of Four Icons,2020-02-07,13,album
5ACxPOI9gR3l0cyy2dvkHv,1CBNepTAgIWf8j2m4oifPB,Trilogy 2 (Live),2019-10-04,12,album
5ACxPOI9gR3l0cyy2dvkHv,541YJjorDY2DbDuvhmUeb7,Christian McBride's New Jawn,2018-10-26,9,album
5ACxPOI9gR3l0cyy2dvkHv,1xKOlryBOlKmVoDgiKktbH,People Music,2013-05-14,8,album
5ACxPOI9gR3l0cyy2dvkHv,2bSdMQNqE4PTcvDFMo1nI4,マイ・ウィッチズ・ブルー,2012-01-01,10,album
5ACxPOI9gR3l0cyy2dvkHv,53LIuvTQOQa27YurA0JPVK,Conversations with Christian,2011-11-08,13,album
5ACxPOI9gR3l0cyy2dvkHv,1cRPLPGasDqeHcIfAkmOT0,Kind of Brown,2009-06-16,10,album
5ACxPOI9gR3l0cyy2dvkHv,3BQKpiHr2X6QmrEbbRfCu0,Camp Meeting,2007-08-06,11,album
5ACxPOI9gR3l0cyy2dvkHv,2wY30R5RDRr3axTq50Kzhh,West of 5th,2006-10-24,11,album
5ACxPOI9gR3l0cyy2dvkHv,7cYnAfFGarONLmJfXdFu5y,Vertical Vision,2003,9,album
5ACxPOI9gR3l0cyy2dvkHv,6zQriRbUGLaj31wvASSUIw,"SuperBass 2 (Live At The Blue Note, New York City, NY / December 15-17, 2000)",2001-08-28,12,album
5ACxPOI9gR3l0cyy2dvkHv,0rkznPgtvUtkIaCUZGqh8R,Sci-Fi,2000-01-01,11,album
5ACxPOI9gR3l0cyy2dvkHv,6qPI4z8lR4AXExmk5OV46v,A Family Affair,1998,10,album
5ACxPOI9gR3l0cyy2dvkHv,1i3wErt1XuIPFE4A5h2loX,Number Two Express,1996-01-01,10,album
5ACxPOI9gR3l0cyy2dvkHv,0sTCOTNTXhgAxUvwCnyIK2,Gettin' To It,1995-01-15,10,album
5ACxPOI9gR3l0cyy2dvkHv,0qJouYyddOdURjJwggzzpD,Parker's Mood,1995-01-01,16,album
5ACxPOI9gR3l0cyy2dvkHv,40PHPdh7zbDKkPsxNDFM3e,Look at What a Mess You Made of Me,2021-09-01,1,single
5ACxPOI9gR3l0cyy2dvkHv,30nGw9FBxuhDpZMhgF3HWE,Crepuscule With Nellie (Live),2019-09-20,1,single
5ACxPOI9gR3l0cyy2dvkHv,3eKGjv7ffx69IbbmwOk2gE,Work (Live),2019-09-06,1,single
5ACxPOI9gR3l0cyy2dvkHv,2OxRLr8vBI9nOPp3AQmFnY,"Porter: Down In The Depths (On The Ninetieth Floor) [From ""Red, Hot and Blue""]",2018-08-17,1,single
5bepW5vcdRzheNc0F8lHJ5,6lVRgFz4vQ3qoNT2nJfsar,Milton + esperanza,2024-08-09,16,album
5bepW5vcdRzheNc0F8lHJ5,0ZtyPgjVZsMzwxeDYYgllf,Alive at the Village Vanguard,2023-01-06,8,album
5bepW5vcdRzheNc0F8lHJ5,39WE7cptiOpUSySSxjc96K,Radio Music Society (Deluxe Edition),2022-12-02,13,album
5bepW5vcdRzheNc0F8lHJ5,6bnEiLE5eOj42d7usx5qVs,Live At The Detroit Jazz Festival,2022-09-02,5,album
5bepW5vcdRzheNc0F8lHJ5,3x2EYKuBcxSlog5QdD1hTO,SONGWRIGHTS APOTHECARY LAB,2021-09-24,12,album
5bepW5vcdRzheNc0F8lHJ5,5qyj79rRuklEu1jUW4QqQp,12 Little Spells (Deluxe Edition),2019-05-10,16,album
5bepW5vcdRzheNc0F8lHJ5,7j1Dxq7hODVYgHO1KY7O7d,Emily’s D+Evolution (Deluxe Edition),2016-01-01,14,album
5bepW5vcdRzheNc0F8lHJ5,1aGm5Dz2FocgtXxKfrK0gn,Emily’s D+Evolution,2016-01-01,12,album
5bepW5vcdRzheNc0F8lHJ5,50ZGiAqYPxQpDVs7QT2ys8,Radio Music Society,2012-01-01,12,album
5bepW5vcdRzheNc0F8lHJ5,6VQWGmqLfbOBXIfI3kFMas,Chamber Music Society,2010-09-14,11,album
5bepW5vcdRzheNc0F8lHJ5,7188JsHTl3rladofF7CVvW,Esperanza,2008-01-01,12,album
5bepW5vcdRzheNc0F8lHJ5,5dOs8cDC3Dib3LvhYfOeZf,Junjo,2006-04-04,9,album
5bepW5vcdRzheNc0F8lHJ5,4QJCD7DW0AEzBr6FWe2E8d,Saudade Dos Aviões Da Panair (Conversando No Bar),2024-07-17,3,single
5bepW5vcdRzheNc0F8lHJ5,33UAU0Ydepj6ohDfiUFPPp,Um Vento Passou (para Paul Simon),2024-06-21,2,single
5bepW5vcdRzheNc0F8lHJ5,2irn9XaU4vnKfEmxpvpHjO,Outubro,2024-05-15,1,single
5bepW5vcdRzheNc0F8lHJ5,2cpN5cVRclBquDyXNEZ2P9,Não Ao Marco Temporal (Extended Version),2023-10-13,1,single
5bepW5vcdRzheNc0F8lHJ5,4OhAAD1R2PQkCZnETwkkoz,Não Ao Marco Temporal,2023-10-13,1,single
5bepW5vcdRzheNc0F8lHJ5,7JpXVXD9VnMBprCkiRAzhS,Loro,2022-12-07,1,single
5bepW5vcdRzheNc0F8lHJ5,6hOKusm7cMOwYEDyccPull,But Not For Me,2022-10-17,1,single
5bepW5vcdRzheNc0F8lHJ5,4VSwqTedCRWhNX6KYHS2OI,Midnight In Carlotta's Hair (Live),2022-08-15,1,single
5bepW5vcdRzheNc0F8lHJ5,3WGrGmKwIREsBaLjmFgAOh,Drummer's Song (Live),2022-07-18,1,single
5bepW5vcdRzheNc0F8lHJ5,2HQGUuiP3gXkefW1bd0uV1,Sacred Grounds,2022-03-31,1,single
5bepW5vcdRzheNc0F8lHJ5,1wpuIcJh6XFcb1scRDhapq,Another Story,2022-03-09,1,single
5bepW5vcdRzheNc0F8lHJ5,1C85vNz5FIEV5G7dBlLHgS,Formwela 10,2021-08-26,1,single
5bepW5vcdRzheNc0F8lHJ5,5GskP2twQdS8Wu3Ctg3A39,Formwela 6 [Feat. Corey King],2021-06-25,1,single
5bepW5vcdRzheNc0F8lHJ5,6dT4oxVaoTvsdM8h8EggfL,Formwela 5 [Feat. Corey King],2021-06-18,1,single
5bepW5vcdRzheNc0F8lHJ5,6DmbyrUQqzuAHwRyRUsZWz,Formwela 4 [Feat. Corey King],2021-06-11,1,single
5bepW5vcdRzheNc0F8lHJ5,0DQvP4wcoCoUL3MuhJruvc,AVAILABLE AT SONGWRIGHTSAPOTHECARYLAB.COM,2021-04-03,3,single
5bepW5vcdRzheNc0F8lHJ5,3iLgafL3t8zorpB18bKfzF,Spotify Singles,2016-11-17,2,single
5bepW5vcdRzheNc0F8lHJ5,3Nawq4z9YXRlBqReqAILwD,Black Gold (special guest: Algebra Blessett),2012-01-01,1,single
5cM1PvItlR21WUyBnsdMcn,2ae65TpzMw6I9b8gJQG6Op,In December,2024-11-01,8,album
5cM1PvItlR21WUyBnsdMcn,0ZHILMxXpO0xJCH4SWsxEX,The Winning Time Sessions: Season 2 (Soundtrack from the HBO® Original Series),2023-09-15,32,album
5cM1PvItlR21WUyBnsdMcn,1wt3YWosC1dzPaPeM2GISA,The Winning Time Sessions: Season One (HBO® Original Series Soundtrack),2023-08-11,27,album
5cM1PvItlR21WUyBnsdMcn,2Q7HIpBQni6hlMKHk4ufqv,Run The World: Season 2 (Music from the STARZ Original Series),2023-07-27,16,album
5cM1PvItlR21WUyBnsdMcn,57O5Ll1mLkLQgSeOCayVCe,Enigmatic Society,2023-04-14,9,album
5cM1PvItlR21WUyBnsdMcn,6pGglD9IbzeSEze9FHyl8C,Black Radio (Deluxe Edition),2022-11-11,21,album
5cM1PvItlR21WUyBnsdMcn,0koSNz785od22spE0DlKO7,Black Radio III (Supreme Edition),2022-10-14,22,album
5cM1PvItlR21WUyBnsdMcn,0rLSX7OMtwRHDjjCWL6tHC,Black Radio III,2022-02-25,13,album
5cM1PvItlR21WUyBnsdMcn,5tKVgcTumS8Nz7xSdeWnCv,R+R=Now Live,2021-02-12,7,album
5cM1PvItlR21WUyBnsdMcn,6qqa1vvE1Q3qj2k8Gc3iEY,Dinner Party: Dessert,2020-10-09,7,album
5cM1PvItlR21WUyBnsdMcn,4Wq9dC08uEtSuGc8mFwC3r,Dinner Party,2020-07-10,7,album
5cM1PvItlR21WUyBnsdMcn,3RaXA2nGZ8dRN4b0A5ie7I,Fuck Yo Feelings (Instrumentals),2020-05-01,19,album
5cM1PvItlR21WUyBnsdMcn,0bl36msNi5KenxJPIBnf0h,The Photograph (Original Motion Picture Soundtrack),2020-02-07,14,album
5cM1PvItlR21WUyBnsdMcn,5SFtk75uqfjUGXEjLsgdMl,Fuck Yo Feelings,2019-10-03,19,album
5cM1PvItlR21WUyBnsdMcn,4odXFRfbmTNdyjiidyDgDb,Collagically Speaking,2018-06-15,11,album
5cM1PvItlR21WUyBnsdMcn,3Bn4x1v0uRbt2JwkxVg7Wu,ArtScience,2016-09-16,12,album
5cM1PvItlR21WUyBnsdMcn,0DI27qIRQRFkXrMvHxj9yh,Everything's Beautiful,2016-05-27,11,album
5cM1PvItlR21WUyBnsdMcn,24G0m5YTTWxqrRvllb9O7v,Covered (The Robert Glasper Trio Recorded Live At Capitol Studios),2015-06-10,13,album
5cM1PvItlR21WUyBnsdMcn,1KT2Z6ctgebnYJFuas27AX,Black Radio 2 (Deluxe),2013-01-01,16,album
5cM1PvItlR21WUyBnsdMcn,6GyMol4BayEpJZA7tFozqM,Black Radio 2,2013-01-01,12,album
5cM1PvItlR21WUyBnsdMcn,1yqUCdbw73DpnHBVDwNa3X,Black Radio,2012-02-24,12,album
5cM1PvItlR21WUyBnsdMcn,4VWTfhCRysym3Ge7fE0i7F,Double Booked,2009-01-01,12,album
5cM1PvItlR21WUyBnsdMcn,7M4DuL9Z6JqcNapcOUTPNS,In My Element,2007-01-01,11,album
5cM1PvItlR21WUyBnsdMcn,4kHHWOwd6G2RHJiGDzkfIK,Canvas,2005-01-01,10,album
5cM1PvItlR21WUyBnsdMcn,06hhXmik9FTv7QMUE6XS8t,God Rest Ye Merry Gentlemen / Carol Of The Bells (ft. Cynthia Erivo) [Medley],2024-11-01,1,single
5cM1PvItlR21WUyBnsdMcn,2QGrs0tVKYw8uEkgr9tsSu,MOTHERLESS [Feat. Eryn Allen Kane] (Robert Glasper Rendition),2023-10-10,2,single
5cM1PvItlR21WUyBnsdMcn,2Xk2tl4haAIAl0HPq5LNSN,"Find Your Peace (feat. Common, Robert Glasper & Jean Baylor)",2023-09-07,1,single
5cM1PvItlR21WUyBnsdMcn,0MZOBJmTVwcxhlAkVmuhN7,Back To Love [Feat. SiR & Alex Isley],2023-07-14,1,single
5cM1PvItlR21WUyBnsdMcn,2jAju7615SAS3Lag8ckUTs,What Love Can Do [Feat. Emily King],2023-06-30,1,single
5cM1PvItlR21WUyBnsdMcn,4C3DMnehzEcys0OYqOuH1G,Let It Ride (with Robert Glasper) [From “Norah Jones is Playing Along” Podcast],2023-04-14,1,single
5cM1PvItlR21WUyBnsdMcn,5dBWQQ0cqVGcYZZWRYlaY2,Insane (feat. Ant Clemons),2023-03-08,1,single
5cM1PvItlR21WUyBnsdMcn,6oKK0oLdErWSkKIul6PjzF,Therapy pt. 2 [Feat. Mac Miller],2022-10-10,1,single
5cM1PvItlR21WUyBnsdMcn,55VodNSNlKHakwsAErxaQx,All Masks,2022-07-28,1,single
5cM1PvItlR21WUyBnsdMcn,4y6khUULM8jcY5OyIVswU8,Why We Speak [Feat. Q-Tip & Esperanza Spalding],2022-02-22,4,single
5cM1PvItlR21WUyBnsdMcn,6OQ6gN6iPAZHNpu8Z1p1Yv,"Black Superhero [Feat. Killer Mike, BJ The Chicago Kid & Big K.R.I.T.]",2022-01-13,3,single
5cM1PvItlR21WUyBnsdMcn,7tOJroeUUAj21SaBgC1DZe,Shine [Feat. D Smoke + Tiffany Gouché],2021-10-07,2,single
5cM1PvItlR21WUyBnsdMcn,3RpnwB22Lju8ZxktyHDyCa,Show Me Your Soul,2021-08-27,1,single
5cM1PvItlR21WUyBnsdMcn,1O3LoPkl3yr0nDKu768D6H,Better Than I Imagined [Feat. H.E.R. & Meshell Ndegeocello] (DJ Tunez Remix),2021-02-12,2,single
5cM1PvItlR21WUyBnsdMcn,7HRqZplSpqWZnL05hUJCcH,Better Than I Imagined [Feat. H.E.R. & Meshell Ndegeocello] (KAYTRANADA Remix),2020-12-04,2,single
5cM1PvItlR21WUyBnsdMcn,7m9kZfDONAl0UMYeQRFTNI,Ferris Wheel [Feat. Robert Glasper] (Terrace Martin Remix),2020-11-12,2,single
5cM1PvItlR21WUyBnsdMcn,2AS4H3CIUtrIzrK1UbsvWW,Better Than I Imagined (Feat. H.E.R. & Meshell Ndegeocello),2020-08-27,1,single
5cM1PvItlR21WUyBnsdMcn,62JcJAgTFI06FHviKCdrro,Robert Glasper x KAYTRANADA: The ArtScience Remixes,2018-04-13,8,single
5cM1PvItlR21WUyBnsdMcn,2871kt1LPn9axtnloBnvIw,Porter Chops Glasper,2014-01-01,3,single
5cM1PvItlR21WUyBnsdMcn,3pDDAegGXOCyq3d9lOY13z,Move Love (feat. KING),2012-01-01,1,single
5cM1PvItlR21WUyBnsdMcn,7ghmfIJeLHIMSwj8VoXnBl,Black Radio Recovered: The Remix EP,2012-01-01,6,single
5cM1PvItlR21WUyBnsdMcn,5kQjP8gajISEu28xc3RN4f,Blue Note Jazz Series,2006-01-01,3,single
6HQYnRM4OzToCYPpVBInuU,0Jy18n9qpKS4RyDYmaPpdL,Fearless Movement,2024-05-03,12,album
6HQYnRM4OzToCYPpVBInuU,3TjkSxMlvIdwicATSNRCBY,The Choice,2018-06-29,5,album
6HQYnRM4OzToCYPpVBInuU,4gqOopeAEc1uZ392BBAWEd,Heaven and Earth,2018-06-22,16,album
6HQYnRM4OzToCYPpVBInuU,2j2q2ySuVk43eHB8wI5XQj,The Epic,2015-05-11,17,album
6HQYnRM4OzToCYPpVBInuU,5RanHiETaj1Cd50lUxCbde,Get Lit,2024-04-29,1,single
6HQYnRM4OzToCYPpVBInuU,6KYn1PrwI7cV9BLiv6rBBK,Dream State,2024-04-04,1,single
6HQYnRM4OzToCYPpVBInuU,3wDXUtAudXDc6dgy2mAqZ2,Prologue,2024-03-06,2,single
6HQYnRM4OzToCYPpVBInuU,4eyOODroEAOa4fzO8oQ8Ha,A Small Light: Episodes 1 & 2 (Songs from the Limited Series),2023-05-05,2,single
6HQYnRM4OzToCYPpVBInuU,5dBWQQ0cqVGcYZZWRYlaY2,Insane (feat. Ant Clemons),2023-03-08,1,single
6HQYnRM4OzToCYPpVBInuU,3JDjkBLJicW3ViAuzVxpvA,The Garden Path,2022-02-02,1,single
